Timestamp,xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMagnet,yMagnet,zMagnet,Tag,Angle,LatDeg,LatMin,LatSec,LonDeg,LonMin,LonSec,N/S,E/W,Speed(Km/h),Altitude,Time
108274,3312,-2032,-5756,3085,6413,-262,-350,443,436,,192.107,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108308,984,-3691,-4148,833,347,337,-360,452,433,,192.222,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108341,-2737,-2305,1622,-1620,-4152,-1183,-360,452,433,,192.014,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108374,-2798,-3314,6151,-1550,-2918,-1146,-360,452,433,,191.371,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108408,985,-2880,-4675,1222,3769,-674,-360,452,433,,192.151,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108441,2123,-2585,-4572,481,69,-1771,-360,452,433,,191.959,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108475,-398,-6485,6215,-1914,-7702,-822,-360,452,433,,192.31,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108508,927,-1853,5868,-2590,-239,-279,-360,452,433,,191.915,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108541,1480,-5649,-42,1595,8996,2782,-375,454,407,,192.409,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108575,1203,-3495,-4451,43,1546,-1577,-375,454,407,,192.321,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108608,-4060,-4689,6802,-3756,-7826,396,-375,454,407,,192.662,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108641,-329,-3765,5989,1068,3701,-69,-375,454,407,,192.684,37,46,55.95,77,29,45.858,N,W,107.13,270.3,1507297447
108675,-1506,-1773,3329,-2940,-5941,-1235,-365,461,426,,192.475,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108708,1605,-4725,-5132,2030,-1602,661,-365,461,426,,192.761,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108741,-5253,-2163,7832,-2520,-5997,-693,-365,461,426,,192.442,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108775,-2986,-5416,2619,-1009,-2535,-152,-365,461,426,,192.673,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108808,24,-1051,215,2636,767,-847,-350,479,420,,192.052,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108842,1520,-6923,-1557,205,-666,-627,-350,479,420,,191.909,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108875,959,-3736,6734,-2116,-4564,1224,-350,479,420,,192.151,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108908,872,-5115,-2555,885,4204,-291,-350,479,420,,191.854,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108942,1974,-4147,-6948,2133,6753,3712,-350,479,420,,191.838,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
108975,-360,-4491,4661,-2219,-5061,-1923,-350,479,420,,191.805,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109008,-937,-5283,6065,-2962,-8845,906,-350,479,420,,191.711,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109042,-1773,-3869,10752,-3825,-3887,-717,-337,488,380,,191.607,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109075,2692,-4252,-1413,1850,7024,453,-337,488,380,,191.327,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109109,2174,-4654,-1149,-1032,-1357,-453,-337,488,380,,191.486,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109142,-2476,-3466,3649,-1256,-4787,-146,-337,488,380,,191.596,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109175,-2153,-5268,5259,-1323,-2395,-139,-318,466,403,,191.343,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109209,1087,-4069,-3676,3196,496,-958,-318,466,403,,191.431,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109242,-1516,-5889,-596,-523,-6295,178,-318,466,403,,191.343,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109275,-3730,-4830,8264,-352,-6237,-2026,-351,454,368,,191.53,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109309,158,-5598,1343,-3,616,937,-351,454,368,,191.041,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109342,1603,-4836,-2600,1905,3437,-75,-351,454,368,,191.08,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109375,134,-6195,-3320,233,-867,86,-351,454,368,,190.75,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109409,-529,-6111,6204,-1377,-4987,809,-342,520,372,,190.827,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109442,1745,-4114,-3981,-944,2711,-1045,-342,520,372,,190.811,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109476,3097,-4188,-3482,1943,6854,1055,-342,520,372,,190.388,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109509,4531,-3354,-6623,632,4324,-474,-342,520,372,,190.256,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109542,627,-6305,279,-1658,-6179,429,-312,498,385,,190.607,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109576,-1676,-2356,10384,-1645,-4807,-1816,-312,498,385,,190.426,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109609,-532,-6081,5355,-451,1629,931,-312,498,385,,190.107,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109642,800,-4852,-3793,2330,3231,1746,-332,567,347,,190.349,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109676,-4377,-4098,-1079,-255,-5329,-2049,-332,567,347,,189.827,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109709,-4919,-7084,2286,1855,-5612,902,-332,567,347,,190.558,37,46,56.502,77,29,44.85,N,W,107.21,272.4,1507297448
109742,2081,-3002,-2296,-98,3942,-1781,-332,567,347,,189.937,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
109776,1441,-6187,380,1065,2185,1893,-288,530,374,,189.959,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
109809,3944,-3383,-3161,1752,7368,-2401,-288,530,374,,190.08,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
109843,4195,-5592,-2469,-711,3765,1573,-288,530,374,,190.223,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
109876,968,-4855,5693,-2107,-5579,-889,-288,530,374,,190.36,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
109909,195,-5149,6716,-2085,-348,789,-315,526,363,,190.278,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
109943,3037,-3213,-977,1373,5534,-153,-315,526,363,,190.058,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
109976,2728,-5308,-8321,2065,5805,904,-315,526,363,,190.338,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110009,-3385,-2800,457,-739,-6007,-1410,-315,526,363,,190.53,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110043,-5219,-4612,5771,-735,-2735,-242,-315,555,359,,190.234,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110076,-3695,-3543,6739,766,-1044,3,-315,555,359,,190.481,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110110,625,-3810,-3724,219,4592,-370,-315,555,359,,190.124,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110143,4163,-3631,-8926,2420,3356,-942,-315,555,359,,190.942,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110176,1905,-3639,-257,-2862,-5348,27,-315,555,359,,190.783,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110210,-1577,-6442,9296,-2414,-8669,670,-315,555,359,,191.497,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110243,-2248,-3814,9642,17,1038,-775,-315,555,359,,191.173,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110276,4216,-3665,-5858,775,10859,-22,-327,488,403,,190.937,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110310,3044,-4920,-6933,2428,3080,2774,-327,488,403,,191.464,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110343,970,-4577,-2848,-1446,-1864,-1800,-327,488,403,,191.558,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110376,-2105,-5820,4208,-531,-2543,2276,-327,488,403,,192.31,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110410,-1044,-2655,9000,-319,-2123,-2036,-334,461,426,,192.025,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110443,2384,-5327,990,-213,2254,1814,-334,461,426,,192.206,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110477,2042,-3283,-5591,938,1837,-613,-334,461,426,,192.673,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110510,-918,-2498,5270,-86,-790,-1395,-360,456,414,,192.167,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110543,-3147,-3881,4605,-792,-7340,286,-360,456,414,,192.914,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110577,-2774,-4395,6866,-496,-3351,-543,-360,456,414,,192.513,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110610,-563,-3379,205,2850,2827,-539,-360,456,414,,192.733,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110643,1558,-3534,-3512,2959,2045,-751,-360,456,414,,192.415,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110677,1279,-5354,-4518,-576,-2001,934,-360,456,414,,192.722,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110710,-2801,-3239,5809,-2129,-6357,-1299,-360,456,414,,192.87,37,46,57.6,77,29,42.792,N,W,107.6,273.3,1507297450
110743,-1485,-5859,6700,-453,1302,2092,-360,456,414,,192.739,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
110777,607,-3379,2568,1043,1552,-1234,-351,444,405,,192.711,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
110810,2508,-6350,-3503,205,2012,1119,-351,444,405,,192.755,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
110844,468,-1987,2078,-3456,-2841,766,-351,444,405,,192.629,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
110877,-290,-5888,4345,-1832,-1974,842,-364,462,404,,192.843,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
110910,-877,-5490,1107,882,2951,546,-364,462,404,,192.975,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
110944,2475,-2617,-2796,2184,6323,-299,-364,462,404,,192.486,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
110977,3838,-4501,-5542,1268,4137,1117,-364,462,404,,192.843,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111010,-1368,-3605,-197,-2443,-6520,338,-383,453,427,,192.816,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111044,-2982,-1842,7885,-2053,-7197,-2640,-383,453,427,,192.728,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111077,-1732,-5169,5533,-1814,-1450,2009,-383,453,427,,192.607,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111111,2155,-4012,-2630,1510,-1032,-1370,-383,453,427,,192.722,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111144,-99,-4776,-3126,869,876,-326,-383,453,427,,192.508,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111177,-1530,-4711,-40,251,-2556,501,-383,453,427,,192.409,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111211,-156,-5012,4720,-2293,-1984,-121,-383,453,427,,192.206,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111244,527,-4404,5845,-126,3630,356,-356,464,414,,191.788,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111277,1001,-3646,6236,-973,845,95,-356,464,414,,191.525,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111311,578,-6471,-2711,-133,3242,703,-356,464,414,,191.64,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111344,867,-3380,-2660,-1876,-2102,-91,-356,464,414,,191.327,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111377,563,-4660,3683,-1595,696,840,-339,497,400,,190.981,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111411,2509,-3257,1398,-808,4667,184,-339,497,400,,190.882,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111444,3558,-4180,-3566,-192,890,982,-339,497,400,,190.849,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111478,52,-6568,-1066,658,-59,-502,-339,497,400,,191.019,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111511,135,-3084,657,-1439,-1227,-585,-310,492,382,,190.838,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111544,326,-5668,2922,442,-2145,1039,-310,492,382,,191.107,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111578,-663,-3630,-1233,1147,2823,-261,-310,492,382,,190.646,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111611,374,-5210,-2238,2853,3051,164,-295,522,360,,190.294,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111644,-1308,-3774,164,781,694,926,-295,522,360,,190.3,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111678,-2915,-4814,3127,-1405,-6721,-735,-295,522,360,,189.948,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111711,-5036,-5467,5321,837,-8592,-1899,-295,522,360,,190.486,37,46,57.6,77,29,42.792,N,W,111.24,274.8,1507297450
111744,-539,-4421,3789,-393,742,-106,-269,530,374,,189.437,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
111778,3479,-6174,-2016,3515,3768,1888,-269,530,374,,189.794,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
111811,1807,-3993,-4133,-626,2037,-157,-269,530,374,,189.261,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
111845,184,-3104,-1041,-113,-729,471,-269,530,374,,189.723,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
111878,-1249,-6394,4786,-1528,-6780,2749,-269,530,374,,189.728,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
111911,-839,-1472,9592,-4252,-6843,-2478,-269,530,374,,189.404,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
111945,371,-5813,6223,662,3228,1765,-269,530,374,,189.3,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
111978,4524,-1549,-4334,1803,7432,-1166,-269,530,374,,189.311,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112011,6146,-2998,-8350,1344,2111,-391,-310,593,329,,188.915,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112045,-3703,-4008,12934,-1685,-4941,-459,-310,593,329,,189.146,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112078,-1566,-1438,6346,-3213,-8846,97,-310,593,329,,188.899,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112112,-3664,-3312,11345,-140,498,3307,-309,554,337,,189.069,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112145,1058,-1743,-4451,3105,7069,-831,-309,554,337,,188.624,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112178,2797,-3645,-8694,532,7859,-765,-309,554,337,,188.959,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112212,2583,-2955,-9457,904,3686,2893,-309,554,337,,188.525,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112245,-248,-3441,-5202,-2043,-9140,-1367,-293,618,302,,188.844,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112278,-6505,-4453,10791,-888,-9599,-2599,-293,618,302,,189.091,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112312,-1359,-4060,6665,725,-421,-841,-293,618,302,,188.63,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112345,8153,-4449,-9408,497,1000,335,-293,618,302,,188.498,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112378,6281,-2942,-5033,1479,3891,-705,-276,609,300,,188.503,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112412,3636,-4567,-7868,-516,4388,2675,-276,609,300,,188.849,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112445,-44,-3327,-4424,1577,-2539,-2715,-276,609,300,,189.102,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112479,-1826,-4293,5443,-1960,-5241,153,-338,522,372,,189.69,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112512,-402,-1915,4557,-500,1428,382,-338,522,372,,189.619,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112545,622,-3775,771,1590,4257,400,-338,522,372,,189.844,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112579,3382,-3573,-5988,1243,4864,-456,-338,522,372,,190.585,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112612,3193,-3230,-4522,643,-2936,-997,-310,512,393,,190.552,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112645,-3446,-2641,8544,-3643,-9843,-1425,-310,512,393,,190.992,37,46,58.164,77,29,41.748,N,W,110.86,276.6,1507297451
112679,-2706,-3366,8403,-527,-8862,-73,-310,512,393,,191.036,37,46,58.728,77,29,40.734,N,W,107.88,278.5,1507297452
112712,189,-3903,7147,468,-315,-327,-310,512,393,,191.102,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
112745,1579,-2176,-3948,2602,6264,389,-351,468,377,,191.25,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
112779,2428,-3065,-7572,2815,7897,-668,-351,468,377,,191.53,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
112812,1732,-4384,1696,2262,5563,3219,-351,468,377,,191.607,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
112846,-3970,-4366,965,-1169,-6394,-1657,-351,468,410,,192.09,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
112879,-8366,-3888,9648,-2088,-4949,618,-351,468,410,,192.409,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
112912,-3503,-3639,5393,1579,2369,-601,-351,468,410,,192.343,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
112946,4438,-4568,-5399,3061,8611,-974,-351,468,410,,192.656,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
112979,5739,-3492,-7428,1044,4904,355,-369,453,425,,192.557,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113012,3166,-4212,-2223,-2118,-3843,964,-369,453,425,,192.843,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113046,1210,-3495,2890,-1979,-5632,-912,-369,453,425,,193.074,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113079,736,-3322,4836,-3811,-5984,613,-369,453,425,,192.827,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113113,3870,-4161,-3141,827,4640,-535,-385,434,411,,193.074,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113146,1363,-2657,1347,974,4930,328,-385,434,411,,192.816,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113179,3796,-3297,-6752,1209,4635,2191,-385,434,411,,193.156,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113213,1945,-2695,-2358,-1958,-3107,-541,-386,485,414,,193.2,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113246,622,-3071,22,-2208,-3960,69,-386,485,414,,193.403,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113279,-1665,-2618,8285,-3230,-4594,-375,-386,485,414,,193.387,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113313,-318,-2971,1306,566,248,-13,-386,485,414,,193.431,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113346,-779,-4695,-1293,2401,2927,2992,-416,374,450,,192.59,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113379,1472,-4133,-6838,2218,1982,-2872,-416,374,450,,193.255,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113413,-133,-5089,-986,1149,-5270,-1057,-416,374,450,,192.931,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113446,-2860,-4276,3802,-2475,-7807,124,-416,374,450,,193.255,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113480,-5106,-4475,11163,-2836,-5636,-175,-383,453,395,,193.074,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113513,-1660,-4555,5653,102,1552,154,-383,453,395,,193.337,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113546,2504,-4792,-3685,1382,5460,-102,-383,453,395,,193.145,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113580,2715,-5490,-7006,2123,2513,-392,-383,453,395,,193.403,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113613,1156,-4141,-3461,1211,-681,-508,-383,453,395,,193.453,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113646,-756,-3934,7612,-1529,-4071,-189,-383,453,395,,193.409,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113680,-2453,-5742,11582,-1464,-4491,1816,-383,453,395,,193.618,37,46,59.292,77,29,39.75,N,W,107.88,278.5,1507297453
113713,151,-1388,3058,100,4729,-2601,-398,468,410,,193.826,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
113746,3304,-4086,-2380,1597,6696,894,-398,468,410,,193.629,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
113780,6101,-4354,-8567,163,3189,330,-398,468,410,,193.887,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
113813,4733,-3133,-6508,60,184,-618,-398,468,410,,193.782,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
113847,-583,-4947,3539,-2877,-5018,659,-389,476,403,,193.705,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
113880,299,-3587,-5175,350,-6177,-1843,-389,476,403,,194.326,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
113913,2246,-4182,2557,1032,3282,70,-389,476,403,,193.607,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
113947,2218,-4094,-3257,1252,4238,540,-389,476,403,,194.062,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
113980,59,-3678,-5479,3713,6230,459,-410,478,380,,193.766,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114013,-350,-5727,-1270,96,2088,-184,-410,478,380,,193.826,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114047,-3001,-3196,-636,-1028,-5236,-473,-410,478,380,,193.903,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114080,-4330,-4831,6508,-2312,-2925,-1358,-383,460,390,,193.288,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114114,-1032,-3851,1978,-253,2501,185,-383,460,390,,193.552,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114147,1678,-5016,-1325,43,-64,-581,-383,460,390,,193.189,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114180,-491,-6535,5435,-2139,-5769,-528,-383,460,390,,193.244,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114214,2180,-4145,-1502,-983,-4518,-311,-376,486,411,,193.112,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114247,962,-5910,5635,-772,-3721,1190,-376,486,411,,192.997,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114280,1324,-3403,2227,462,1771,-671,-376,486,411,,192.953,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114314,3752,-3484,355,-319,5097,726,-376,486,411,,192.788,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114347,2778,-3755,-1703,732,7210,1366,-360,478,421,,192.827,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114380,2675,-3121,-3148,-724,1693,68,-360,478,421,,192.634,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114414,-518,-3406,-2938,2489,-283,-453,-360,478,421,,192.601,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114447,-2509,-4246,-2815,76,-2496,79,-356,454,407,,192.134,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114481,-3528,-1535,10197,-2595,-4760,-153,-356,454,407,,191.722,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114514,-3884,-3881,8517,753,-229,-1179,-356,454,407,,191.755,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114547,1247,-1286,-907,440,5519,-548,-356,454,407,,191.321,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114581,4199,-3794,-5851,1749,4509,-408,-357,455,443,,191.376,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114614,3226,-2904,-6261,809,-50,1418,-357,455,443,,191.503,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114647,-3695,-4122,6415,511,1788,143,-357,455,443,,191.574,37,46,59.292,77,29,39.75,N,W,105.8,279.6,1507297453
114681,-4181,-4227,5979,-1014,-3383,-861,-357,455,443,,191.733,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114714,-4556,-2862,6122,-2823,-1237,388,-333,491,385,,191.624,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114747,-2105,-5370,1664,257,-837,837,-333,491,385,,192.156,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114781,190,-3445,-22,929,3899,-1563,-333,491,385,,192.266,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114814,2212,-4122,-3613,3214,9737,1820,-333,491,385,,192.272,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114848,5365,-3840,-4752,677,6398,-306,-333,491,385,,192.316,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114881,4415,-5339,-5044,327,3190,1947,-333,491,385,,192.81,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114914,-1567,-2388,1306,-3172,-3762,-1378,-333,491,385,,192.673,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114948,-203,-6366,3147,445,745,1919,-385,422,455,,193.167,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
114981,-2081,-2155,5666,-881,-2137,-1415,-385,422,455,,193.14,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
115014,1371,-5036,6779,-1250,-1974,19,-385,422,455,,193.118,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
115048,1555,-4355,6819,605,2330,450,-385,422,455,,192.766,37,46,59.868,77,29,38.802,N,W,105.68,280.5,1507297454
